-3653.213817,-8748.361021,-10937.379114,-19411.953618,-23697.788858,-35116.825714,-19256.474883,-30667.912146,0.0
-3651.06805,-8745.27648,-10933.087579,-19410.858382,-23694.592559,-35112.712993,-19253.971488,-30663.844128,0.0
-3648.229378,-8744.360059,-10932.662896,-19410.523106,-23697.677099,-35112.891807,-19254.597337,-30664.112349,0.0
-3649.302262,-8743.6001,-10929.265431,-19415.909876,-23698.861742,-35108.823789,-19255.334944,-30662.793596,0.0
-3656.164248,-8749.009222,-10936.395638,-19419.620266,-23699.532294,-35114.009394,-19260.364087,-30667.979201,0.0
-3654.085535,-8750.730306,-10940.553062,-19416.893353,-23702.952111,-35119.194999,-19260.364087,-30668.493291,0.0
-3650.799829,-8750.193864,-10937.423818,-19414.434661,-23701.611006,-35117.876246,-19258.620651,-30666.079303,0.0
-3649.950463,-8748.741001,-10936.797969,-19414.322902,-23700.225198,-35116.848065,-19259.626479,-30664.76055,0.0
-3654.666681,-8751.177341,-10938.98844,-19416.893353,-23697.855913,-35116.468086,-19260.92288,-30665.341695,0.0
-3647.603529,-8749.88094,-10935.099236,-19413.339426,-23694.167876,-35113.4506,-19256.720752,-30662.748893,0.0
-3647.156495,-8749.165684,-10931.768826,-19412.601818,-23691.105687,-35110.991908,-19255.893738,-30662.927707,0.0
-3652.811486,-8747.71282,-10931.94764,-19410.724272,-23690.12221,-35110.030783,-19252.764494,-30663.419445,0.0
-3650.062221,-8745.678812,-10932.998172,-19408.980836,-23693.519675,-35111.751868,-19253.166825,-30662.145396,0.0
-3644.764858,-8743.935376,-10931.053571,-19408.846725,-23692.379736,-35107.728554,-19254.306764,-30661.005457,0.0
-3645.904797,-8742.348402,-10928.259603,-19410.83603,-23692.603253,-35104.576958,-19252.473921,-30658.658523,0.0
-3648.944634,-8742.750733,-10929.332486,-19413.853516,-23696.02307,-35107.370926,-19255.111427,-30659.731407,0.0
-3653.705556,-8745.254129,-10934.182815,-19418.413272,-23697.632396,-35111.885978,-19259.693534,-30665.140529,0.0
-3652.632672,-8745.14237,-10934.831015,-19419.061472,-23696.201884,-35111.036612,-19258.799465,-30663.285335,0.0
-3641.121524,-8739.576786,-10929.600707,-19407.170344,-23687.328242,-35104.912234,-19248.808235,-30654.143471,0.0
-3633.790151,-8737.095742,-10927.209071,-19400.107193,-23684.064887,-35102.587653,-19243.265002,-30651.237744,0.0
-3633.991317,-8741.633146,-10930.740646,-19404.55519,-23685.115419,-35106.588615,-19245.097845,-30655.171651,0.0
-3643.289643,-8745.008259,-10936.082713,-19412.691225,-23691.083335,-35112.064792,-19252.943308,-30659.910221,0.0
-3641.300337,-8744.76239,-10936.127417,-19410.165478,-23693.58673,-35112.265958,-19251.423389,-30658.367951,0.0
-3644.049602,-8747.824579,-10937.624984,-19410.344292,-23695.88896,-35112.489475,-19253.74797,-30660.603125,0.0
-3650.665718,-8749.389201,-10939.323716,-19413.898219,-23699.509942,-35114.009394,-19257.234842,-30663.598259,0.0
-3646.173018,-8746.483475,-10937.245004,-19411.372472,-23694.391393,-35111.304833,-19254.50793,-30660.692532,0.0
-3640.18275,-8745.701163,-10936.68621,-19407.997359,-23688.19996,-35110.991908,-19249.523491,-30659.217317,0.0
-3643.311994,-8745.254129,-10937.177949,-19416.423966,-23689.764582,-35110.88015,-19253.300935,-30660.223146,0.0
-3640.272157,-8735.084085,-10926.627925,-19410.388995,-23683.953128,-35101.313603,-19246.774226,-30652.310628,0.0
