-6439.492874,-9633.758322,-10601.74532,-29083.374629,-26234.66715,-31889.882015,-19721.368816,-38626.071945,0.0
-6455.094392,-9639.837997,-10611.021294,-29094.192874,-26242.870241,-31892.005431,-19723.603991,-38630.36348,0.0
-6439.336412,-9630.51732,-10604.69575,-29072.556385,-26219.66913,-31878.192053,-19704.873229,-38611.766829,0.0
-6432.496778,-9635.144131,-10607.288552,-29066.700228,-26214.595284,-31876.739189,-19693.585598,-38606.469465,0.0
-6433.480255,-9642.900186,-10612.407102,-29074.79156,-26227.246371,-31882.394181,-19697.608912,-38611.699773,0.0
-6463.364537,-9663.307329,-10631.741361,-29105.569912,-26251.565069,-31903.91891,-19726.152089,-38636.979596,0.0
-6473.489877,-9669.230541,-10636.502282,-29112.163676,-26259.879918,-31910.669137,-19735.405712,-38648.088413,0.0
-6444.924348,-9639.2345,-10606.439186,-29085.788618,-26232.23081,-31880.918965,-19709.276522,-38621.065154,0.0
-6437.972955,-9629.936174,-10596.850288,-29073.428103,-26227.402833,-31877.946183,-19704.493249,-38621.154561,0.0
-6434.799008,-9628.148035,-10595.7327,-29063.459225,-26228.00633,-31880.226061,-19702.079261,-38627.100125,0.0
-6433.793179,-9640.016811,-10608.272029,-29075.685629,-26233.527211,-31887.199806,-19704.940284,-38627.211884,0.0
-6427.221766,-9650.700945,-10618.553831,-29075.506815,-26226.776985,-31888.429152,-19704.694415,-38621.579244,0.0
-6418.482234,-9652.936119,-10627.695695,-29057.401902,-26224.765328,-31890.194939,-19694.211447,-38611.185683,0.0
-6396.197545,-9639.346259,-10622.465387,-29046.09192,-26221.457269,-31882.77416,-19678.207598,-38597.729933,0.0
-6382.987664,-9632.596032,-10617.391541,-29040.0793,-26218.797412,-31877.320335,-19672.396144,-38594.958317,0.0
-6381.467745,-9621.844843,-10602.639389,-29035.832469,-26213.053013,-31867.753788,-19670.250376,-38589.549195,0.0
-6393.805908,-9623.253003,-10601.857078,-29042.582696,-26213.097717,-31867.597326,-19678.297004,-38595.293593,0.0
-6406.278182,-9629.287974,-10607.735587,-29049.690551,-26218.372729,-31873.073503,-19680.621586,-38599.898052,0.0
-6420.918574,-9624.5047,-10604.248715,-29067.728408,-26224.362996,-31874.101683,-19683.10263,-38598.244023,0.0
-6424.293688,-9628.706828,-10607.288552,-29069.985934,-26224.474755,-31876.582727,-19685.829542,-38604.368401,0.0
-6432.541482,-9643.079,-10618.66559,-29071.729371,-26229.682711,-31885.679887,-19696.111345,-38621.668651,0.0
-6435.670726,-9636.0382,-10613.256468,-29072.265812,-26227.246371,-31879.44375,-19697.050118,-38617.086544,0.0
-6441.1022,-9636.596994,-10615.759863,-29081.385324,-26227.827517,-31882.550643,-19701.766336,-38617.399468,0.0
-6436.430685,-9625.801101,-10603.533459,-29078.25608,-26217.702176,-31873.744055,-19695.709013,-38615.63368,0.0
