-8036.815588,-14088.013958,-10756.777019,-34378.972278,-32524.604502,-32537.300293,-21111.960246,-44145.902293,0.0
-8037.709658,-14087.119888,-10755.391211,-34374.323115,-32525.185648,-32531.041805,-21106.394661,-44127.395049,0.0
-8016.497852,-14062.980004,-10722.109463,-34357.246382,-32512.087525,-32513.719203,-21105.634702,-44102.696371,0.0
-8027.584318,-14067.405649,-10720.500138,-34361.06853,-32514.568569,-32519.150677,-21078.007946,-44104.819787,0.0
-8031.629983,-14074.915835,-10730.64783,-34369.741007,-32520.044746,-32524.96213,-21062.987574,-44106.295002,0.0
-8021.839919,-14077.083954,-10726.669219,-34363.50487,-32516.848447,-32523.844543,-21092.491876,-44126.053944,0.0
-8025.997344,-14078.358004,-10728.390304,-34358.833356,-32508.667708,-32520.938816,-21101.544333,-44134.391145,0.0
-8034.960393,-14088.013958,-10747.903377,-34365.315362,-32502.02924,-32518.591883,-21087.239216,-44131.038383,0.0
-8031.250004,-14078.581521,-10734.291164,-34366.790577,-32509.226502,-32504.286767,-21092.29071,-44108.999563,0.0
-8030.959431,-14076.100478,-10720.790711,-34366.723522,-32517.496648,-32514.83679,-21123.15847,-44113.022877,0.0
-8029.730085,-14078.514466,-10714.219298,-34362.834318,-32516.110839,-32520.648244,-21117.279961,-44124.131694,0.0
-8029.79714,-14074.759373,-10715.672161,-34362.499042,-32512.981595,-32502.945662,-21106.014682,-44123.148218,0.0
-8045.756286,-14093.42308,-10734.000592,-34376.625344,-32514.657976,-32501.291633,-21125.795975,-44131.351308,0.0
-8048.125571,-14093.736004,-10730.334905,-34377.698228,-32509.315909,-32497.223615,-21112.027301,-44122.209444,0.0
-8049.109048,-14095.904123,-10731.921879,-34377.072379,-32501.090467,-32492.082714,-21102.818382,-44115.928604,0.0
-8054.093487,-14097.066414,-10733.508853,-34374.814853,-32491.590976,-32495.971918,-21099.420917,-44137.989776,0.0
-8063.481219,-14111.639751,-10737.979202,-34384.157882,-32504.107953,-32522.704604,-21130.98158,-44152.227837,0.0
-8061.111934,-14104.621304,-10716.365065,-34390.036391,-32508.354784,-32508.533598,-21140.995162,-44139.040308,0.0
-8062.095411,-14097.938132,-10715.135719,-34385.230766,-32506.991328,-32487.746476,-21122.309103,-44141.476648,0.0
-8057.60271,-14094.495963,-10718.086149,-34376.178309,-32506.834865,-32484.907804,-21095.956397,-44141.364889,0.0
-8055.54635,-14100.285065,-10730.26785,-34372.98201,-32504.130304,-32484.997211,-21098.057461,-44131.88775,0.0
-8066.498705,-14110.34335,-10732.905356,-34382.481501,-32497.760057,-32490.205168,-21106.8864,-44129.138485,0.0
-8070.41026,-14116.467728,-10728.569118,-34388.628231,-32495.077848,-32501.336336,-21099.420917,-44144.941168,0.0
-8064.419992,-14116.981818,-10737.576871,-34376.267716,-32509.114743,-32495.346069,-21111.155583,-44155.737061,0.0
-8056.283958,-14119.060531,-10737.263946,-34375.686571,-32501.693964,-32480.705676,-21130.154566,-44136.738078,0.0
-8071.080812,-14118.993475,-10729.820815,-34389.209376,-32497.827112,-32497.178912,-21143.677371,-44142.482477,0.0
-8081.496725,-14119.194641,-10727.585641,-34399.960566,-32513.652147,-32511.573435,-21143.990295,-44149.992663,0.0
-8063.682385,-14102.408481,-10710.777129,-34379.464016,-32498.117685,-32482.605574,-21120.923295,-44134.435849,0.0
-8052.864141,-14099.078071,-10722.690609,-34367.997571,-32487.053572,-32457.102234,-21111.267342,-44116.040363,0.0
-8060.307272,-14101.290894,-10716.320362,-34374.636039,-32496.016621,-32465.662952,-21092.335414,-44117.761447,0.0
-8067.839809,-14114.612533,-10726.535109,-34383.710847,-32507.192493,-32484.661935,-21114.933028,-44157.346387,0.0
-8063.034184,-14099.122774,-10713.951077,-34373.429045,-32491.814493,-32461.684342,-21118.352845,-44145.835238,0.0
-8056.775696,-14089.667987,-10694.147431,-34367.21526,-32479.073999,-32465.998228,-21094.771754,-44117.940261,0.0
-8057.043917,-14090.874981,-10694.549763,-34373.764321,-32465.215917,-32476.928231,-21106.528772,-44119.59429,0.0
-8064.755269,-14105.738891,-10719.047274,-34377.921746,-32482.717333,-32467.160519,-21099.577379,-44130.703107,0.0
-8072.086641,-14119.731083,-10717.035617,-34391.131627,-32506.164313,-32469.418045,-21120.409205,-44157.346387,0.0
-8070.745536,-14109.248115,-10701.165879,-34388.672935,-32495.949566,-32475.721237,-21127.807632,-44144.31532,0.0
-8077.853391,-14115.59601,-10722.936478,-34394.774961,-32501.224578,-32453.682417,-21117.771699,-44141.029613,0.0
-8067.057498,-14106.051815,-10712.83349,-34379.039333,-32492.350935,-32433.655254,-21080.913673,-44110.988869,0.0
-8060.329623,-14097.714615,-10694.482707,-34378.569946,-32494.072019,-32450.866097,-21118.106975,-44090.715836,0.0
-8081.787298,-14118.635847,-10708.09492,-34388.829397,-32496.284842,-32475.49772,-21121.906772,-44161.637922,0.0
-8076.0429,-14129.275278,-10723.785844,-34390.237557,-32486.606537,-32466.959353,-21116.274132,-44173.126718,0.0
-8069.113859,-14113.360836,-10708.877231,-34393.567967,-32476.950583,-32450.620228,-21133.641438,-44142.057793,0.0
-8071.416089,-14112.511469,-10710.307742,-34396.540749,-32485.667763,-32448.385054,-21137.441234,-44130.636052,0.0
-8080.155621,-14119.194641,-10710.866536,-34396.94308,-32501.693964,-32460.410292,-21141.755121,-44139.308529,0.0
-8091.756176,-14133.209185,-10713.951077,-34401.145208,-32504.152656,-32468.121644,-21124.030188,-44138.593273,0.0
-8091.130327,-14139.400618,-10720.567193,-34406.353164,-32501.448095,-32467.898127,-21109.367443,-44150.417346,0.0
-8082.211981,-14138.238327,-10711.671199,-34404.274452,-32500.844598,-32465.059455,-21132.926182,-44161.257942,0.0
-8084.558914,-14135.243194,-10709.972466,-34404.565025,-32508.153618,-32457.169289,-21130.489842,-44153.479535,0.0
-8084.201286,-14135.980801,-10711.04535,-34401.636946,-32506.991328,-32463.763054,-21126.891211,-44155.915875,0.0
-8083.620141,-14138.573603,-10715.225126,-34398.239481,-32501.470447,-32455.269391,-21108.607484,-44139.71086,0.0
-8079.418013,-14130.705789,-10710.620667,-34386.840092,-32492.373287,-32445.613437,-21096.850466,-44136.335747,0.0
-8080.490897,-14134.796159,-10717.437949,-34391.824531,-32484.103141,-32442.283027,-21125.550106,-44122.097686,0.0
