-8075.819382,-13490.417718,-11052.401191,-35013.024212,-32856.773777,-31324.941674,-21344.396036,-44888.650762,0.0
-8071.930179,-13487.064956,-11043.594604,-35007.525683,-32845.463794,-31318.638482,-21335.120062,-44883.442805,0.0
-8067.07985,-13483.53338,-11041.717057,-35001.758933,-32841.82046,-31315.106906,-21326.849917,-44876.647875,0.0
-8064.531751,-13486.506162,-11043.527549,-34995.723962,-32832.455079,-31312.983491,-21323.586562,-44872.378692,0.0
-8065.179952,-13486.707328,-11046.36622,-34988.213776,-32833.617369,-31319.577255,-21326.671103,-44873.697445,0.0
-8063.503571,-13489.635407,-11049.160188,-34993.980526,-32837.148945,-31322.818258,-21326.268771,-44880.514727,0.0
-8067.392775,-13485.098003,-11043.147569,-35003.323555,-32841.909867,-31316.112735,-21323.273638,-44877.944276,0.0
-8060.821362,-13478.593645,-11036.285584,-34998.853206,-32846.000236,-31308.222569,-21322.044292,-44871.954009,0.0
-8061.022527,-13483.555732,-11039.95127,-34997.400343,-32849.330646,-31313.318767,-21325.777033,-44877.452538,0.0
-8075.953493,-13499.783099,-11057.877369,-35008.822085,-32850.068253,-31330.797831,-21339.769225,-44892.070579,0.0
-8074.321815,-13497.8832,-11058.547921,-35004.888178,-32847.497803,-31331.311921,-21336.349408,-44888.293134,0.0
-8065.247007,-13489.814221,-11049.227244,-34997.959137,-32845.486146,-31319.443145,-21326.291123,-44875.30677,0.0
-8079.753289,-13505.639256,-11061.878331,-35011.616053,-32858.427806,-31331.803659,-21339.277487,-44890.058922,0.0
-8064.218827,-13494.172811,-11051.641232,-34997.35564,-32843.027454,-31322.952369,-21327.609876,-44879.106567,0.0
-8054.719335,-13487.668453,-11046.545034,-34991.678297,-32837.305407,-31317.498543,-21324.726501,-44874.345645,0.0
-8051.634795,-13481.812296,-11041.895871,-34982.11175,-32835.986654,-31309.89895,-21321.50785,-44871.484622,0.0
-8055.03226,-13485.075651,-11040.107732,-34988.951384,-32836.411337,-31307.060278,-21324.614742,-44875.083253,0.0
-8068.398603,-13499.537229,-11056.446857,-35005.312861,-32847.609561,-31321.655967,-21337.26583,-44889.991866,0.0
-8081.988464,-13507.270933,-11066.147514,-35013.538303,-32861.333532,-31338.0845,-21345.446568,-44896.965611,0.0
-8075.998196,-13499.760747,-11059.933729,-35007.279814,-32860.350056,-31333.234171,-21336.192946,-44887.197898,0.0
-8075.618216,-13502.845288,-11061.900683,-34997.713268,-32851.722282,-31333.837668,-21328.861574,-44887.980209,0.0
-8063.10124,-13496.117413,-11053.563482,-34987.923203,-32839.115899,-31323.779383,-21324.033597,-44883.107529,0.0
-8063.078888,-13497.659683,-11055.97747,-34989.063142,-32845.15087,-31327.378014,-21331.901411,-44885.633276,0.0
-8052.774734,-13484.181581,-11046.477979,-34988.727866,-32841.887515,-31315.956273,-21322.133699,-44871.954009,0.0
-8060.664899,-13485.969721,-11044.734543,-34996.886253,-32844.033282,-31314.503409,-21329.845051,-44878.704235,0.0
-8064.487048,-13483.801601,-11042.856996,-34996.506273,-32845.866125,-31315.308072,-21329.867402,-44878.748939,0.0
-8072.488972,-13495.223343,-11055.373973,-35000.68605,-32846.067291,-31324.494639,-21332.191984,-44884.292172,0.0
-8073.807725,-13503.180564,-11059.911377,-35002.74241,-32842.491012,-31327.489773,-21336.014132,-44884.649799,0.0
-8074.366519,-13504.968703,-11063.957043,-35005.983413,-32850.738806,-31333.010654,-21336.483519,-44889.164852,0.0
-8074.500629,-13504.54402,-11065.387555,-35000.462532,-32849.107128,-31331.758956,-21331.364969,-44893.523442,0.0
-8055.278129,-13483.846305,-11043.460494,-34984.257517,-32831.516305,-31307.507313,-21309.951998,-44874.457404,0.0
-8051.679498,-13474.100944,-11034.855072,-34988.951384,-32832.47743,-31306.725002,-21317.998626,-44870.076462,0.0
-8065.090545,-13486.170886,-11047.729677,-35001.088381,-32846.201401,-31320.091345,-21333.756606,-44882.839308,0.0
-8082.234333,-13495.983302,-11055.597491,-35010.565521,-32856.840832,-31324.226418,-21347.257059,-44894.77514,0.0
-8076.154658,-13489.367186,-11051.61888,-35002.250672,-32839.89821,-31320.046642,-21335.634152,-44886.70616,0.0
-8066.923388,-13484.762726,-11051.61888,-35001.535416,-32835.897247,-31323.913494,-21329.286257,-44879.263029,0.0
-8072.33251,-13495.402157,-11060.380764,-35013.493599,-32857.310218,-31331.155459,-21340.372722,-44885.521517,0.0
-8072.71249,-13489.523648,-11055.821008,-35008.039773,-32862.294658,-31325.612226,-21341.155033,-44884.806262,0.0
-8084.156583,-13496.966779,-11060.179598,-35010.632576,-32862.96521,-31327.914456,-21345.155996,-44894.976305,0.0
-8063.481219,-13480.359433,-11042.432313,-34996.014535,-32837.484221,-31308.334328,-21325.687626,-44877.698407,0.0
-8061.514266,-13479.04068,-11041.135912,-34995.880424,-32833.483259,-31306.657947,-21321.060815,-44875.507936,0.0
-8067.906865,-13482.661662,-11047.662621,-34997.154474,-32841.015797,-31314.279892,-21329.19685,-44882.593439,0.0
-8065.604635,-13477.364299,-11041.87352,-34990.69482,-32836.746614,-31311.485924,-21326.335827,-44877.720759,0.0
-8064.218827,-13480.404136,-11046.299165,-34992.885291,-32839.764099,-31315.330424,-21327.453414,-44878.950105,0.0
-8065.381118,-13478.325424,-11046.567386,-35001.982451,-32841.82046,-31317.051508,-21329.889754,-44880.157099,0.0
-8081.697891,-13488.987206,-11054.457552,-35019.081535,-32848.168355,-31325.344005,-21345.379513,-44891.221212,0.0
-8075.171182,-13485.254465,-11047.617918,-35006.989241,-32842.33455,-31315.330424,-21338.182251,-44887.019084,0.0
-8067.124554,-13484.338043,-11048.221415,-34994.695782,-32849.822384,-31315.330424,-21334.985952,-44889.00839,0.0
-8067.616292,-13479.979453,-11045.583909,-34997.780323,-32845.575553,-31313.095249,-21331.432024,-44885.253297,0.0
-8078.278074,-13488.294302,-11054.859883,-35005.312861,-32838.937085,-31321.097174,-21338.226955,-44893.121111,0.0
-8073.114821,-13483.421622,-11051.015383,-34999.903738,-32830.152849,-31320.270159,-21331.432024,-44888.360189,0.0
-8060.754306,-13475.84438,-11044.175749,-34990.516006,-32840.747576,-31316.202142,-21321.977237,-44878.413663,0.0
-8055.568702,-13473.430392,-11039.727752,-34988.325535,-32848.570686,-31312.916435,-21322.468975,-44876.491413,0.0
